État;Année;Comparaison;Indicateur;Valeur;mesure;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1994;Série chronologique;Poids des impôts sur les salaires;0.004750605;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1995;Série chronologique;Poids des impôts sur les salaires;0.004555013;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1996;Série chronologique;Poids des impôts sur les salaires;0.004528548;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1997;Série chronologique;Poids des impôts sur les salaires;0.004276979;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1998;Série chronologique;Poids des impôts sur les salaires;0.004340278;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1999;Série chronologique;Poids des impôts sur les salaires;0.004206939;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2000;Série chronologique;Poids des impôts sur les salaires;0.004230596;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2001;Série chronologique;Poids des impôts sur les salaires;0.004225819;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2002;Série chronologique;Poids des impôts sur les salaires;0.004053515;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2003;Série chronologique;Poids des impôts sur les salaires;0.004051518;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2004;Série chronologique;Poids des impôts sur les salaires;0.003985289;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2005;Série chronologique;Poids des impôts sur les salaires;0.003921177;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2006;Série chronologique;Poids des impôts sur les salaires;0.003925841;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2007;Série chronologique;Poids des impôts sur les salaires;0.003808879;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2008;Série chronologique;Poids des impôts sur les salaires;0.003676791;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2009;Série chronologique;Poids des impôts sur les salaires;0.003995082;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2010;Série chronologique;Poids des impôts sur les salaires;0.003865604;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2011;Série chronologique;Poids des impôts sur les salaires;0.003857033;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2012;Série chronologique;Poids des impôts sur les salaires;0.003853397;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2013;Série chronologique;Poids des impôts sur les salaires;0.003793172;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2014;Série chronologique;Poids des impôts sur les salaires;0.003697729;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2015;Série chronologique;Poids des impôts sur les salaires;0.003867669;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2016;Série chronologique;Poids des impôts sur les salaires;0.003966034;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2017;Série chronologique;Poids des impôts sur les salaires;0.003924582;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2018;Série chronologique;Poids des impôts sur les salaires;0.003961047;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2019;Série chronologique;Poids des impôts sur les salaires;0.005044186;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2020;Série chronologique;Poids des impôts sur les salaires;0.005268778;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1981;Série chronologique;Poids des impôts sur les salaires;0.012797716;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1982;Série chronologique;Poids des impôts sur les salaires;0.015741555;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1983;Série chronologique;Poids des impôts sur les salaires;0.01438689;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1984;Série chronologique;Poids des impôts sur les salaires;0.014767504;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1985;Série chronologique;Poids des impôts sur les salaires;0.014291921;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1986;Série chronologique;Poids des impôts sur les salaires;0.014311493;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1987;Série chronologique;Poids des impôts sur les salaires;0.01509852;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1988;Série chronologique;Poids des impôts sur les salaires;0.014959019;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1989;Série chronologique;Poids des impôts sur les salaires;0.015714305;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1990;Série chronologique;Poids des impôts sur les salaires;0.016619186;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1991;Série chronologique;Poids des impôts sur les salaires;0.017364121;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1992;Série chronologique;Poids des impôts sur les salaires;0.017334019;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1993;Série chronologique;Poids des impôts sur les salaires;0.017091433;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1994;Série chronologique;Poids des impôts sur les salaires;0.017184394;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1995;Série chronologique;Poids des impôts sur les salaires;0.018790486;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1996;Série chronologique;Poids des impôts sur les salaires;0.019453633;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1997;Série chronologique;Poids des impôts sur les salaires;0.018861199;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1998;Série chronologique;Poids des impôts sur les salaires;0.019162636;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1999;Série chronologique;Poids des impôts sur les salaires;0.018760988;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2000;Série chronologique;Poids des impôts sur les salaires;0.018340642;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2001;Série chronologique;Poids des impôts sur les salaires;0.016767408;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2002;Série chronologique;Poids des impôts sur les salaires;0.017085592;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2003;Série chronologique;Poids des impôts sur les salaires;0.017411501;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2004;Série chronologique;Poids des impôts sur les salaires;0.017007426;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2005;Série chronologique;Poids des impôts sur les salaires;0.016925397;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2006;Série chronologique;Poids des impôts sur les salaires;0.016723154;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2007;Série chronologique;Poids des impôts sur les salaires;0.017325523;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2008;Série chronologique;Poids des impôts sur les salaires;0.017302826;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2009;Série chronologique;Poids des impôts sur les salaires;0.017192749;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2010;Série chronologique;Poids des impôts sur les salaires;0.016990299;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2011;Série chronologique;Poids des impôts sur les salaires;0.017500427;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2012;Série chronologique;Poids des impôts sur les salaires;0.017539613;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2013;Série chronologique;Poids des impôts sur les salaires;0.018190168;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2014;Série chronologique;Poids des impôts sur les salaires;0.018443634;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2015;Série chronologique;Poids des impôts sur les salaires;0.018203768;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2016;Série chronologique;Poids des impôts sur les salaires;0.018115098;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2017;Série chronologique;Poids des impôts sur les salaires;0.018016404;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2018;Série chronologique;Poids des impôts sur les salaires;0.017633078;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2019;Série chronologique;Poids des impôts sur les salaires;0.017496936;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2020;Série chronologique;Poids des impôts sur les salaires;0.018035813;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1981;Série chronologique;Taux de pression fiscale;0.44379;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1982;Série chronologique;Taux de pression fiscale;0.4342;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1983;Série chronologique;Taux de pression fiscale;0.44076;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1984;Série chronologique;Taux de pression fiscale;0.43694;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1985;Série chronologique;Taux de pression fiscale;0.44146;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1986;Série chronologique;Taux de pression fiscale;0.46362;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1987;Série chronologique;Taux de pression fiscale;0.48837;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1988;Série chronologique;Taux de pression fiscale;0.48142;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1989;Série chronologique;Taux de pression fiscale;0.4865;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1990;Série chronologique;Taux de pression fiscale;0.48777;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1991;Série chronologique;Taux de pression fiscale;0.46854;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1992;Série chronologique;Taux de pression fiscale;0.44408;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1993;Série chronologique;Taux de pression fiscale;0.43732;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1994;Série chronologique;Taux de pression fiscale;0.44017;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1995;Série chronologique;Taux de pression fiscale;0.45063;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1996;Série chronologique;Taux de pression fiscale;0.46781;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1997;Série chronologique;Taux de pression fiscale;0.4766;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1998;Série chronologique;Taux de pression fiscale;0.47709;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1999;Série chronologique;Taux de pression fiscale;0.4823;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2000;Série chronologique;Taux de pression fiscale;0.5003;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2001;Série chronologique;Taux de pression fiscale;0.47123;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2002;Série chronologique;Taux de pression fiscale;0.45127;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2003;Série chronologique;Taux de pression fiscale;0.45526;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2004;Série chronologique;Taux de pression fiscale;0.45944;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2005;Série chronologique;Taux de pression fiscale;0.47305;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2006;Série chronologique;Taux de pression fiscale;0.45908;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2007;Série chronologique;Taux de pression fiscale;0.44912;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2008;Série chronologique;Taux de pression fiscale;0.43967;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2009;Série chronologique;Taux de pression fiscale;0.43697;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2010;Série chronologique;Taux de pression fiscale;0.42877;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2011;Série chronologique;Taux de pression fiscale;0.41962;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2012;Série chronologique;Taux de pression fiscale;0.42125;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2013;Série chronologique;Taux de pression fiscale;0.425;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2014;Série chronologique;Taux de pression fiscale;0.42178;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2015;Série chronologique;Taux de pression fiscale;0.42629;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2016;Série chronologique;Taux de pression fiscale;0.44092;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2017;Série chronologique;Taux de pression fiscale;0.44093;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2018;Série chronologique;Taux de pression fiscale;0.43774;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2019;Série chronologique;Taux de pression fiscale;0.42833;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2020;Série chronologique;Taux de pression fiscale;0.42597;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1981;Série chronologique;Poids des impôts sur le revenu des particuliers;0.17773;pourcentage du PIB;;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1982;Série chronologique;Poids des impôts sur le revenu des particuliers;0.17779;pourcentage du PIB;;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1983;Série chronologique;Poids des impôts sur le revenu des particuliers;0.17216;pourcentage du PIB;;17,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1984;Série chronologique;Poids des impôts sur le revenu des particuliers;0.16906;pourcentage du PIB;;16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1985;Série chronologique;Poids des impôts sur le revenu des particuliers;0.17102;pourcentage du PIB;;17,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1986;Série chronologique;Poids des impôts sur le revenu des particuliers;0.17731;pourcentage du PIB;;17,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1987;Série chronologique;Poids des impôts sur le revenu des particuliers;0.18269;pourcentage du PIB;;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1988;Série chronologique;Poids des impôts sur le revenu des particuliers;0.18824;pourcentage du PIB;;18,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1989;Série chronologique;Poids des impôts sur le revenu des particuliers;0.19135;pourcentage du PIB;;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1990;Série chronologique;Poids des impôts sur le revenu des particuliers;0.18786;pourcentage du PIB;;18,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1991;Série chronologique;Poids des impôts sur le revenu des particuliers;0.15707;pourcentage du PIB;;15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1992;Série chronologique;Poids des impôts sur le revenu des particuliers;0.15655;pourcentage du PIB;;15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1993;Série chronologique;Poids des impôts sur le revenu des particuliers;0.15952;pourcentage du PIB;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1994;Série chronologique;Poids des impôts sur le revenu des particuliers;0.16164;pourcentage du PIB;;16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1995;Série chronologique;Poids des impôts sur le revenu des particuliers;0.15084;pourcentage du PIB;;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1996;Série chronologique;Poids des impôts sur le revenu des particuliers;0.15802;pourcentage du PIB;;15,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1997;Série chronologique;Poids des impôts sur le revenu des particuliers;0.15969;pourcentage du PIB;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1998;Série chronologique;Poids des impôts sur le revenu des particuliers;0.16;pourcentage du PIB;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1999;Série chronologique;Poids des impôts sur le revenu des particuliers;0.16721;pourcentage du PIB;;16,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2000;Série chronologique;Poids des impôts sur le revenu des particuliers;0.1773;pourcentage du PIB;;17,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2001;Série chronologique;Poids des impôts sur le revenu des particuliers;0.15685;pourcentage du PIB;;15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2002;Série chronologique;Poids des impôts sur le revenu des particuliers;0.14268;pourcentage du PIB;;14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2003;Série chronologique;Poids des impôts sur le revenu des particuliers;0.14754;pourcentage du PIB;;14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2004;Série chronologique;Poids des impôts sur le revenu des particuliers;0.15035;pourcentage du PIB;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2005;Série chronologique;Poids des impôts sur le revenu des particuliers;0.15601;pourcentage du PIB;;15,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2006;Série chronologique;Poids des impôts sur le revenu des particuliers;0.14753;pourcentage du PIB;;14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2007;Série chronologique;Poids des impôts sur le revenu des particuliers;0.13988;pourcentage du PIB;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2008;Série chronologique;Poids des impôts sur le revenu des particuliers;0.13193;pourcentage du PIB;;13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2009;Série chronologique;Poids des impôts sur le revenu des particuliers;0.12686;pourcentage du PIB;;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2010;Série chronologique;Poids des impôts sur le revenu des particuliers;0.12058;pourcentage du PIB;;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2011;Série chronologique;Poids des impôts sur le revenu des particuliers;0.11669;pourcentage du PIB;;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2012;Série chronologique;Poids des impôts sur le revenu des particuliers;0.11942;pourcentage du PIB;;11,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2013;Série chronologique;Poids des impôts sur le revenu des particuliers;0.12198;pourcentage du PIB;;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2014;Série chronologique;Poids des impôts sur le revenu des particuliers;0.12198;pourcentage du PIB;;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2015;Série chronologique;Poids des impôts sur le revenu des particuliers;0.12526;pourcentage du PIB;;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2016;Série chronologique;Poids des impôts sur le revenu des particuliers;0.13255;pourcentage du PIB;;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2017;Série chronologique;Poids des impôts sur le revenu des particuliers;0.13325;pourcentage du PIB;;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2018;Série chronologique;Poids des impôts sur le revenu des particuliers;0.12916;pourcentage du PIB;;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2019;Série chronologique;Poids des impôts sur le revenu des particuliers;0.12281;pourcentage du PIB;;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2020;Série chronologique;Poids des impôts sur le revenu des particuliers;0.12396;pourcentage du PIB;;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1981;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.01286;pourcentage du PIB;;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1982;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.01457;pourcentage du PIB;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1983;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.01506;pourcentage du PIB;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1984;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.01611;pourcentage du PIB;;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1985;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.01542;pourcentage du PIB;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1986;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02212;pourcentage du PIB;;2,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1987;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.0203;pourcentage du PIB;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1988;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02519;pourcentage du PIB;;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1989;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.01838;pourcentage du PIB;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1990;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.01526;pourcentage du PIB;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1991;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.01631;pourcentage du PIB;;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
